Set,Time,antennaSTR,clientRSSI,bssidRSSI,bssidArray,clientArray
2,115.12959408760071,19,-40,-1,[-1],[-40]
2,117.16248416900635,20,-39,-1,[-1],[-39]
2,118.19353413581848,21,-40,-1,[-1],[-40]
2,120.22647619247437,22,-39,-1,[-1],[-39]
2,121.25636601448059,23,-40,-1,[-1],[-40]
2,122.28890800476074,24,-40,-1,[-1],[-40]
2,124.3213701248169,25,-40,-1,[-1],[-40]
2,125.10152506828308,26,-42,-1,[-1],[-42]
2,127.13515400886536,27,-41,-1,[-1],[-41]
2,128.17212200164795,28,-44,-1,[-1],[-44]
2,130.2023720741272,29,-40,-1,[-1],[-40]
2,131.2327480316162,30,-40,-1,[-1],[-40]
3,133.26930117607117,0,-42,-1,[-1],[-42]
3,134.30189299583435,1,-40,-1,[-1],[-40]
3,137.09186816215515,2,-41,-1,[-1],[-41]
3,138.12276816368103,3,-83,-37,[-37],"[-43, -40]"
3,140.1539740562439,4,-42,-1,[-1],[-42]
3,141.18411016464233,5,-43,-1,[-1],[-43]
3,143.21570420265198,6,-43,-1,[-1],[-43]
3,144.2460072040558,7,-42,-1,[-1],[-42]
3,147.28286910057068,8,-43,-1,[-1],[-43]
3,149.31617617607117,9,-43,-1,[-1],[-43]
3,150.09517002105713,10,-43,-1,[-1],[-43]
3,151.13003015518188,11,-43,-1,[-1],[-43]
3,153.16487312316895,12,-43,-1,[-1],[-43]
3,156.19936609268188,13,-44,-1,[-1],[-44]
3,157.2314431667328,14,-44,-1,[-1],[-44]
3,159.26378512382507,15,-40,-1,[-1],[-40]
3,160.2949080467224,16,-40,-1,[-1],[-40]
3,162.07680702209473,17,-41,-1,[-1],[-41]
3,163.11164212226868,18,-40,-1,[-1],[-40]
3,165.1494541168213,19,-40,-29,[-29],[-40]
3,170.19169807434082,20,-43,-34,[-34],[-43]
3,172.22971105575562,21,-44,-1,[-1],[-44]
3,173.2622811794281,22,-43,-1,[-1],[-43]
3,175.29493498802185,23,-43,-1,[-1],[-43]
3,176.08103609085083,24,-41,-1,[-1],[-41]
3,178.1117560863495,25,-41,-1,[-1],[-41]
3,179.14413404464722,26,-41,-1,[-1],[-41]
3,180.17248702049255,27,-40,-1,[-1],[-40]
3,183.2069320678711,28,-40,-1,[-1],[-40]
3,185.24043321609497,29,-44,-1,[-1],[-44]
3,186.26894807815552,30,-43,-1,[-1],[-43]
4,189.3068130016327,0,-41,-1,[-1],[-41]
4,191.08867120742798,1,-41,-1,[-1],[-41]
4,193.1243770122528,2,-43,-1,[-1],[-43]
4,195.1561450958252,3,-42,-1,[-1],[-42]
4,196.185622215271,4,-43,-1,[-1],[-43]
4,198.22036004066467,5,-43,-1,[-1],[-43]
4,199.24887418746948,6,-43,-1,[-1],[-43]
4,201.27991819381714,7,-42,-1,[-1],[-42]
4,202.06257820129395,8,-43,-1,[-1],[-43]
4,204.09497618675232,9,-43,-1,[-1],[-43]
4,205.12449717521667,10,-43,-1,[-1],[-43]
4,208.1633620262146,11,-43,-1,[-1],[-43]
4,209.19226217269897,12,-42,-1,[-1],[-42]
4,211.2231650352478,13,-43,-1,[-1],[-43]
4,212.2534101009369,14,-40,-1,[-1],[-40]
4,214.03750205039978,15,-40,-1,[-1],[-40]
4,215.06801414489746,16,-40,-1,[-1],[-40]
4,217.10493206977844,17,-40,-1,[-1],[-40]
4,218.13780117034912,18,-41,-1,[-1],[-41]
4,220.17077898979187,19,-41,-1,[-1],[-41]
4,221.20012712478638,20,-41,-1,[-1],[-41]
4,224.2369420528412,21,-40,-1,[-1],[-40]
4,225.27005100250244,22,-39,-1,[-1],[-39]
4,227.05285811424255,23,-39,-1,[-1],[-39]
4,228.08450412750244,24,-1,-37,[-37],[-1]
4,233.1274871826172,25,-41,-35,[-35],[-41]
4,234.1639301776886,26,-38,-1,[-1],[-38]
4,237.2000150680542,27,-41,-1,[-1],[-41]
4,238.23202800750732,28,-40,-1,[-1],[-40]
4,241.01459121704102,29,-40,-1,[-1],[-40]
4,243.30128407478333,30,-41,-1,[-1],[-41]
5,244.08314418792725,0,-41,-1,[-1],[-41]
5,246.1163170337677,1,-41,-1,[-1],[-41]
5,247.15245819091797,2,-41,-1,[-1],[-41]
5,249.1836440563202,3,-41,-1,[-1],[-41]
5,250.21235299110413,4,-41,-1,[-1],[-41]
5,253.24541115760803,5,-40,-1,[-1],[-40]
5,254.2769250869751,6,-41,-1,[-1],[-41]
5,256.0611569881439,7,-40,-1,[-1],[-40]
5,257.0928530693054,8,-40,-1,[-1],[-40]
5,260.1254620552063,9,-43,-1,[-1],[-43]
5,262.15988302230835,10,-41,-1,[-1],[-41]
5,263.18887209892273,11,-41,-1,[-1],[-41]
5,265.22499203681946,12,-42,-1,[-1],[-42]
5,266.25695300102234,13,-41,-1,[-1],[-41]
5,267.0371141433716,14,-40,-1,[-1],[-40]
5,270.07293009757996,15,-41,-1,[-1],[-41]
5,272.10736107826233,16,-41,-1,[-1],[-41]
5,273.13671708106995,17,-41,-1,[-1],[-41]
5,275.1692831516266,18,-41,-1,[-1],[-41]
5,276.20092010498047,19,-41,-1,[-1],[-41]
5,278.23233699798584,20,-41,-1,[-1],[-41]
5,280.2643539905548,21,-43,-1,[-1],[-43]
5,282.04398107528687,22,-43,-1,[-1],[-43]
5,283.0730621814728,23,-43,-1,[-1],[-43]
5,285.1073989868164,24,-41,-1,[-1],[-41]
5,286.1367611885071,25,-41,-1,[-1],[-41]
5,288.1700921058655,26,-41,-1,[-1],[-41]
5,289.2019929885864,27,-40,-1,[-1],[-40]
5,291.23794412612915,28,-40,-37,[-37],[-40]
5,296.2785131931305,29,-44,-38,[-38],[-44]
5,298.0603930950165,30,-41,-1,[-1],[-41]
6,301.0959050655365,0,-39,-1,[-1],[-39]
6,302.1245481967926,1,-43,-1,[-1],[-43]
6,304.1554841995239,2,-44,-1,[-1],[-44]
6,305.1855630874634,3,-45,-1,[-1],[-45]
6,307.21927309036255,4,-45,-1,[-1],[-45]
6,308.2535161972046,5,-44,-1,[-1],[-44]
6,311.0396931171417,6,-41,-1,[-1],[-41]
6,312.06808400154114,7,-41,-1,[-1],[-41]
6,314.09924817085266,8,-40,-1,[-1],[-40]
6,315.12909603118896,9,-40,-1,[-1],[-40]
6,318.1656720638275,10,-40,-1,[-1],[-40]
6,320.19919300079346,11,-39,-1,[-1],[-39]
6,321.22868514060974,12,-41,-1,[-1],[-41]
6,322.2621750831604,13,-41,-1,[-1],[-41]
6,324.2951571941376,14,-41,-1,[-1],[-41]
6,325.07360100746155,15,-40,-1,[-1],[-40]
6,327.1078050136566,16,-39,-1,[-1],[-39]
6,328.1369261741638,17,-39,-1,[-1],[-39]
6,330.17059302330017,18,-44,-1,[-1],[-44]
6,331.2014310359955,19,-43,-1,[-1],[-43]
6,334.23875999450684,20,-43,-1,[-1],[-43]
6,337.28075098991394,21,-43,-1,[-1],[-43]
6,341.06533908843994,22,-43,-1,[-1],[-43]
6,343.10048604011536,23,-42,-1,[-1],[-42]
6,344.13467812538147,24,-43,-1,[-1],[-43]
6,346.16717004776,25,-41,-1,[-1],[-41]
6,347.1976079940796,26,-41,-1,[-1],[-41]
6,349.23130917549133,27,-42,-1,[-1],[-42]
6,351.2633202075958,28,-42,-1,[-1],[-42]
6,353.2965521812439,29,-41,-1,[-1],[-41]
6,354.07510209083557,30,-45,-27,[-27],[-45]
7,359.12353014945984,0,-45,-85,[-85],[-45]
7,360.1560699939728,1,-41,-1,[-1],[-41]
7,362.18746614456177,2,-38,-1,[-1],[-38]
7,365.2225651741028,3,-39,-1,[-1],[-39]
7,366.253701210022,4,-39,-1,[-1],[-39]
7,367.0349111557007,5,-39,-1,[-1],[-39]
7,369.3249440193176,6,-38,-1,[-1],[-38]
7,370.10763120651245,7,-37,-1,[-1],[-37]
7,372.13912200927734,8,-38,-1,[-1],[-38]
7,373.1753671169281,9,-37,-1,[-1],[-37]
7,375.20638608932495,10,-40,-1,[-1],[-40]
7,376.23731207847595,11,-40,-1,[-1],[-40]
7,378.2731080055237,12,-41,-1,[-1],[-41]
7,379.0518810749054,13,-40,-1,[-1],[-40]
7,380.0835111141205,14,-40,-1,[-1],[-40]
7,382.11465716362,15,-40,-1,[-1],[-40]
7,383.1446340084076,16,-38,-1,[-1],[-38]
7,385.17817211151123,17,-39,-1,[-1],[-39]
7,386.2083740234375,18,-38,-1,[-1],[-38]
7,388.23878598213196,19,-39,-1,[-1],[-39]
7,389.27061319351196,20,-38,-1,[-1],[-38]
7,392.0542480945587,21,-40,-1,[-1],[-40]
7,394.09173798561096,22,-40,-1,[-1],[-40]
7,395.1204330921173,23,-39,-1,[-1],[-39]
7,396.1490731239319,24,-39,-1,[-1],[-39]
7,398.184424161911,25,-38,-1,[-1],[-38]
7,399.2124021053314,26,-39,-1,[-1],[-39]
7,401.2445740699768,27,-39,-1,[-1],[-39]
7,402.2749001979828,28,-39,-1,[-1],[-39]
7,404.05630898475647,29,-40,-1,[-1],[-40]
7,407.0900340080261,30,-39,-1,[-1],[-39]
8,408.1227390766144,0,-39,-1,[-1],[-39]
8,409.1546881198883,1,-38,-1,[-1],[-38]
8,411.1874260902405,2,-39,-1,[-1],[-39]
8,412.21741008758545,3,-40,-1,[-1],[-40]
8,414.2528359889984,4,-41,-1,[-1],[-41]
8,415.2841169834137,5,-39,-1,[-1],[-39]
8,417.0645430088043,6,-91,-27,[-27],"[-40, -51]"
8,418.0972480773926,7,-50,-39,[-39],[-50]
8,422.13559007644653,8,-51,-26,[-26],[-51]
8,427.18095207214355,9,-41,-27,[-27],[-41]
8,430.2162711620331,10,-42,-1,[-1],[-42]
8,431.24552512168884,11,-42,-1,[-1],[-42]
8,433.0273320674896,12,-43,-1,[-1],[-43]
8,434.0564579963684,13,-40,-1,[-1],[-40]
8,436.0882019996643,14,-40,-1,[-1],[-40]
8,437.1167080402374,15,-40,-1,[-1],[-40]
8,440.15421414375305,16,-39,-1,[-1],[-39]
8,441.18831419944763,17,-40,-1,[-1],[-40]
8,443.21925020217896,18,-38,-1,[-1],[-38]
8,444.24803614616394,19,-39,-1,[-1],[-39]
8,446.2786681652069,20,-39,-1,[-1],[-39]
8,447.0584280490875,21,-40,-1,[-1],[-40]
8,449.09134101867676,22,-37,-1,[-1],[-37]
8,450.1213719844818,23,-40,-1,[-1],[-40]
8,451.15361618995667,24,-41,-1,[-1],[-41]
8,454.1892411708832,25,-38,-1,[-1],[-38]
8,456.2242341041565,26,-40,-1,[-1],[-40]
8,457.25303506851196,27,-38,-1,[-1],[-38]
8,459.2873980998993,28,-41,-1,[-1],[-41]
8,460.3166341781616,29,-39,-1,[-1],[-39]
8,462.0975761413574,30,-39,-1,[-1],[-39]
9,463.1308431625366,0,-37,-1,[-1],[-37]
9,465.1635000705719,1,-40,-1,[-1],[-40]
9,466.1949350833893,2,-38,-1,[-1],[-38]
9,467.22545409202576,3,-38,-1,[-1],[-38]
9,469.259978055954,4,-39,-1,[-1],[-39]
9,470.2898850440979,5,-39,-1,[-1],[-39]
9,472.0722990036011,6,-41,-1,[-1],[-41]
9,473.1012930870056,7,-39,-1,[-1],[-39]
9,475.1346480846405,8,-38,-1,[-1],[-38]
9,476.1642282009125,9,-41,-1,[-1],[-41]
9,479.19763016700745,10,-38,-1,[-1],[-38]
9,480.23084020614624,11,-39,-1,[-1],[-39]
9,482.2639100551605,12,-38,-1,[-1],[-38]
9,483.2929542064667,13,-38,-1,[-1],[-38]
9,485.07207107543945,14,-91,-37,[-37],"[-39, -52]"
9,492.1152431964874,15,-40,-1,[-1],[-40]
9,494.1470470428467,16,-41,-1,[-1],[-41]
9,495.17756605148315,17,-41,-1,[-1],[-41]
9,498.2134690284729,18,-40,-1,[-1],[-40]
9,499.2466070652008,19,-40,-1,[-1],[-40]
9,501.2813022136688,20,-40,-1,[-1],[-40]
9,502.0640070438385,21,-40,-1,[-1],[-40]
9,504.0946340560913,22,-40,-1,[-1],[-40]
9,505.1250112056732,23,-39,-1,[-1],[-39]
9,508.16396713256836,24,-37,-1,[-1],[-37]
9,511.1974811553955,25,-39,-1,[-1],[-39]
9,512.2287809848785,26,-39,-1,[-1],[-39]
9,514.2630450725555,27,-40,-1,[-1],[-40]
9,515.0429790019989,28,-37,-1,[-1],[-37]
9,517.080404996872,29,-40,-1,[-1],[-40]
9,518.113382101059,30,-39,-1,[-1],[-39]
0,0.06322097778320312,4,-34
0,3.412292957305908,7,-34
0,4.4083240032196045,20,-34
1,6.198651075363159,4,-34
1,7.19412899017334,7,-33
1,9.382345914840698,20,-35
2,11.58381700515747,4,-33
2,13.39094614982605,7,-34
2,14.362823009490967,20,-34
3,20.572832107543945,4,-34
3,23.56281304359436,7,-33
3,25.354918003082275,20,-33
4,26.390378952026367,4,-33
4,27.37494397163391,7,-34
4,29.566986083984375,20,-34
5,30.55095100402832,4,-34
5,32.34685707092285,7,-34
5,33.33483099937439,20,-33
6,35.52294111251831,4,-34
6,36.53052306175232,7,-34
6,38.31920409202576,20,-34
7,40.51703691482544,4,-34
7,42.29003691673279,7,-34
7,43.28911900520325,20,-34
8,46.31024408340454,4,-34
8,48.50290107727051,7,-34
8,49.48618292808533,20,-34
9,51.31498408317566,4,-34
9,52.27321195602417,7,-36
9,54.47434997558594,20,-35
10,56.28286099433899,4,-35
10,58.47487497329712,7,-35
10,61.46937298774719,20,-36
11,64.48288202285767,4,-35
11,65.47646808624268,7,-35
11,67.26809692382812,20,-36
12,69.49500799179077,4,-36
12,71.28507804870605,7,-36
12,72.29284501075745,20,-35
13,74.48866605758667,4,-35
13,75.48681306838989,7,-35
13,78.4374029636383,20,-36
14,82.23976397514343,4,-36
14,85.24281191825867,7,-35
14,87.42120003700256,20,-36
15,88.39881491661072,4,-35
15,90.20527505874634,7,-36
15,91.61067414283752,20,-36
16,93.42597007751465,4,-36
16,96.42295694351196,7,-36
16,97.41897201538086,20,-35
17,100.39730310440063,4,-36
17,101.38693308830261,7,-35
17,103.57383894920349,20,-36
18,104.56993913650513,4,-36
18,107.55896496772766,7,-36
18,109.31908893585205,20,-36
19,110.33026504516602,4,-36
19,111.33918309211731,7,-34
19,113.54509902000427,20,-36
20,114.5448751449585,4,-36
20,117.53097891807556,7,-37
20,119.33639812469482,20,-37
21,120.3424379825592,4,-35
21,122.52684593200684,7,-35
21,123.51891207695007,20,-36
22,126.53313493728638,4,-34
22,127.51487302780151,7,-34
22,129.29840302467346,20,-36
23,130.28110814094543,4,-36
23,132.45626497268677,7,-35
23,133.45909810066223,20,-35
24,139.28308391571045,4,-36
24,140.2948341369629,7,-36
24,150.45103406906128,20,-57
25,152.622740983963,4,-35
25,154.42286896705627,7,-36
25,155.4186990261078,20,-37
26,156.3871021270752,4,-33
26,158.56284713745117,7,-35
26,159.57083010673523,20,-34
27,161.36420392990112,4,-38
27,162.35094809532166,7,-36
27,164.1469020843506,20,-38
28,165.55082297325134,4,-37
28,168.13970303535461,7,-36
28,169.5228009223938,20,-36
29,172.5093071460724,4,-36
29,174.29901099205017,7,-35
29,175.28695106506348,20,-38
30,177.49806809425354,4,-38
30,178.4844889640808,7,-37
30,180.2789409160614,20,-36
31,181.28313302993774,4,-35
31,183.4433491230011,7,-33
31,184.4472210407257,20,-35
32,187.45498895645142,4,-37
32,188.45485401153564,7,-37
32,190.23480200767517,20,-38
33,191.24696111679077,4,-37
33,193.4488880634308,7,-38
33,196.43893814086914,20,-38
34,197.45713591575623,4,-36
34,198.45113897323608,7,-36
34,200.2433009147644,20,-37
35,205.25099802017212,4,-37
35,207.44296312332153,7,-35
35,208.43795609474182,20,-36
36,209.44442009925842,4,-50
36,210.4454939365387,7,-49
36,211.4311249256134,20,-38
37,212.40687203407288,4,0
37,213.38694500923157,7,-35
37,215.1909420490265,20,-25
38,218.19634008407593,4,-36
38,221.53881406784058,7,-36
38,224.52282404899597,20,-35
39,225.53098011016846,4,-37
39,227.32689094543457,7,-36
39,229.5190179347992,20,-36
40,231.3178961277008,4,-35
40,232.31496000289917,7,-34
40,236.5193121433258,20,-25
41,240.32695293426514,4,-25
41,241.32682394981384,7,-25
41,242.32293510437012,20,-36
42,243.3309669494629,4,-23
42,245.5189881324768,7,-34
42,248.51092195510864,20,-32
43,249.50283694267273,4,-35
43,251.2989799976349,7,-36
43,252.2961390018463,20,-35
44,255.3029420375824,4,-35
44,256.2950050830841,7,-35
44,258.47087502479553,20,-35
45,259.4791281223297,4,-36
45,261.27435302734375,7,-35
45,264.27082109451294,20,-27
46,265.27156114578247,4,-34
46,267.48694705963135,7,-34
46,268.4669461250305,20,-37
47,269.4831190109253,4,-38
47,271.2802119255066,7,-39
47,272.27344012260437,20,-1
48,277.2827401161194,4,-37
48,281.4750380516052,7,-35
48,282.4628851413727,20,-37
49,285.479129076004,4,-38
49,287.27100896835327,7,-35
49,288.2605531215668,20,-33
50,290.47669291496277,4,-34
50,291.4549970626831,7,-34
50,293.23481011390686,20,-36
51,294.2387969493866,4,-34
51,297.2404029369354,7,-36
51,298.2403631210327,20,-36
52,300.4388270378113,4,-33
52,301.4069859981537,7,-34
52,303.1988101005554,20,-36
53,304.5669689178467,4,-36
53,307.5229060649872,7,-36
53,310.5271301269531,20,-33
54,312.3189630508423,4,-36
54,314.5156319141388,7,-37
54,319.5068259239197,20,-37
55,320.4949791431427,4,-35
55,322.27894592285156,7,-38
55,323.27080512046814,20,-36
56,325.47091007232666,4,-34
56,326.4525499343872,7,-35
56,327.45258498191833,20,-35
57,329.27770614624023,4,-35
57,330.2588300704956,7,-38
57,332.4428050518036,20,-36
58,333.4159960746765,4,-36
58,335.1950271129608,7,-1
58,340.19841408729553,20,-36
59,343.1871039867401,4,-34
59,345.3751459121704,7,-35
59,348.36197209358215,20,-35
60,349.38709712028503,4,-35
60,351.6042559146881,7,-34
60,352.59081411361694,20,-35
61,355.5950560569763,4,-35
61,356.57484698295593,7,-35
61,361.5628559589386,20,-35
62,362.17469596862793,4,-36
62,364.3668210506439,7,-35
62,365.34117007255554,20,-35
63,367.5516109466553,4,-36
63,370.50282311439514,7,-32
63,371.50212502479553,20,-36
64,372.5334379673004,4,-33
64,374.3669409751892,7,-32
64,375.35060691833496,20,-31
65,377.5630929470062,4,-32
65,380.53092312812805,7,-34
65,383.5189390182495,20,-33
66,384.5096800327301,4,-35
66,386.3150010108948,7,-34
66,388.4875509738922,20,-29
67,390.30080103874207,4,-32
67,391.2983479499817,7,-33
67,394.2951600551605,20,-32
68,396.502965927124,4,-33
68,397.49886202812195,7,-32
68,398.4479651451111,20,-1
69,403.4543631076813,4,-33
69,404.4463949203491,7,-32
69,406.23890805244446,20,-33
70,407.2238209247589,4,-33
70,409.4230110645294,7,-33
70,410.41458010673523,20,-33
71,413.42141103744507,4,-33
71,415.2068409919739,7,-33
71,417.39882707595825,20,-32
72,419.2029130458832,4,-32
72,420.170814037323,7,-33
72,423.570848941803,20,-33
73,425.3509199619293,4,-32
73,426.32681107521057,7,-33
73,428.5149610042572,20,-33
74,429.52299094200134,4,-33
74,431.31900095939636,7,-33
74,433.508780002594,20,-33
75,435.3148260116577,4,-36
75,436.2548189163208,7,-35
75,438.43594908714294,20,-36
76,439.43480491638184,4,-36
76,441.2303309440613,7,-36
76,442.2229919433594,20,-36
77,444.38680696487427,4,-35
77,445.3831560611725,7,-35
77,446.35481810569763,20,-35
78,448.5729601383209,4,-33
78,449.16682600975037,7,-33
78,451.3132619857788,20,-33
79,452.3028290271759,4,-33
79,454.49480509757996,7,-33
79,457.44735312461853,20,-33
80,458.46680212020874,4,-33
80,460.25080704689026,7,-32
80,461.2375690937042,20,-44
81,465.4428150653839,4,-32
81,466.436115026474,7,-1
81,470.25900197029114,20,-44
82,471.23262214660645,4,-33
82,473.42699003219604,7,-33
82,474.41483998298645,20,-33
83,476.23098397254944,4,-32
83,477.22032499313354,7,-32
83,478.2028000354767,20,-33
84,480.413743019104,4,-33
84,481.41096210479736,7,-33
84,483.5870039463043,20,-33
85,484.5800471305847,4,-33
85,486.3730580806732,7,-33
85,487.3588500022888,20,-33
86,489.5429251194,4,-33
86,491.3389890193939,7,-33
86,496.32599902153015,20,-33
87,497.3157241344452,4,-33
87,499.50289392471313,7,-33
87,502.49886107444763,20,-35
88,503.49882102012634,4,-36
88,507.2909460067749,7,-36
88,509.4869821071625,20,-36
89,510.4870810508728,4,-35
89,512.2710011005402,7,-35
89,513.2492001056671,20,-36
90,515.4709990024567,4,-36
90,516.4509649276733,7,-36
90,518.594969034195,20,-35
91,521.5947680473328,4,-36
91,523.3824510574341,7,-35
91,525.5308570861816,20,-35
92,526.5390410423279,4,-35
92,528.3269000053406,7,-35
92,529.3071110248566,20,-43
93,530.3069241046906,4,-43
93,533.29722905159,7,-43
93,535.4828519821167,20,-36
94,538.5142960548401,4,-35
94,539.5071079730988,7,-35
94,541.2950191497803,20,-36
95,542.2949659824371,4,-36
95,544.4887959957123,7,-36
95,547.4989550113678,20,-35
96,548.4949579238892,4,-36
96,550.2684381008148,7,-36
96,551.2709469795227,20,-35
97,552.2669529914856,4,-36
97,554.4428129196167,7,-36
97,555.4413819313049,20,-35
98,558.4590620994568,4,-36
98,561.4469730854034,7,-35
98,563.2464981079102,20,-36
99,565.4509840011597,4,-35
99,567.2390050888062,7,-35
99,570.2420840263367,20,-33
100,571.2615439891815,4,-32
100,573.468141078949,7,-33
100,576.4628529548645,20,-32
101,577.4866490364075,4,-33
101,579.2842419147491,7,-36
101,580.2628171443939,20,-35
102,581.2669539451599,4,-35
102,583.4636981487274,7,-35
102,584.4151010513306,20,-35
103,587.4141330718994,4,-36
103,589.2190220355988,7,-36
103,590.1670789718628,20,-36
104,592.3741989135742,4,-1
104,593.3588271141052,7,-43
104,597.1588571071625,20,-35
105,599.3544900417328,4,-35
105,600.3459129333496,7,-36
105,602.5101630687714,20,-36
106,603.5109720230103,4,-36
106,605.2991819381714,7,-35
106,606.2737331390381,20,-35
107,608.471039056778,4,-35
107,609.4471049308777,7,-36
107,610.4428160190582,20,-36
108,612.2389979362488,4,-36
108,613.2269971370697,7,-36
108,615.4189400672913,20,-36
109,616.4188179969788,4,-36
109,618.2030940055847,7,-36
109,619.5807049274445,20,-36
110,621.3788371086121,4,-36
110,622.3751299381256,7,-35
110,624.571033000946,20,-35
111,626.4024999141693,4,-35
111,628.1997539997101,7,-36
111,629.1894071102142,20,-36
112,631.3670890331268,4,-25
112,634.3441860675812,7,-35
112,635.3350579738617,20,-35
113,637.5188241004944,4,-36
113,638.5107109546661,7,-35
113,640.3048350811005,20,-35
114,642.5188519954681,4,-36
114,644.3151969909668,7,-35
114,645.3149099349976,20,-36
115,647.5309391021729,4,-36
115,648.5120010375977,7,-36
115,650.3189449310303,20,-35
116,651.3184280395508,4,-36
116,653.5287771224976,7,-36
116,654.518975019455,20,-36
117,655.5388309955597,4,-1
117,659.326858997345,7,-42
117,660.3224821090698,20,-35
118,661.2989320755005,4,-36
118,663.4509699344635,7,-36
118,664.442939043045,20,-35
119,666.2248909473419,4,-36
119,667.6150231361389,7,-36
119,669.3988261222839,20,-36
120,670.3988571166992,4,-35
120,671.3843719959259,7,-36
120,674.3347749710083,20,-33
121,676.5268969535828,4,-32
121,677.514927148819,7,-33
121,679.3256330490112,20,-33
122,680.28697514534,4,-33
122,683.2709579467773,7,-33
122,686.2628450393677,20,-33
123,687.2650890350342,4,-33
123,689.4677181243896,7,-33
123,690.4603950977325,20,-32
124,693.4789710044861,4,-32
124,698.4710080623627,7,-32
124,699.4669489860535,20,-33
125,700.4811091423035,4,-32
125,702.2749280929565,7,-33
125,703.2675490379333,20,-33
126,705.4670510292053,4,-33
126,708.4568529129028,7,-33
126,711.4589960575104,20,-32
127,712.460559129715,4,-32
127,714.246992111206,7,-34
127,715.2268290519714,20,-33
128,716.2310791015625,4,-32
128,718.4308681488037,7,-42
128,722.2282619476318,20,-34
129,724.422924041748,4,-32
129,725.3949639797211,7,-34
129,727.5751209259033,20,-33
130,731.4254660606384,4,-32
130,732.4029679298401,7,-34
130,734.190810918808,20,-33
131,735.2092671394348,4,-36
131,737.3949429988861,7,-36
131,738.3868460655212,20,-35
132,741.3800511360168,4,-35
132,743.1748359203339,7,-35
132,744.5588099956512,20,-35
133,745.5549290180206,4,-36
133,748.5349020957947,7,-36
133,750.3188629150391,20,-35
134,753.437539100647,4,-35
134,754.4032480716705,7,-35
134,756.19491314888,20,-36
135,757.1948590278625,4,-36
135,759.3651189804077,7,-33
135,760.3590090274811,20,-33
136,761.3627150058746,4,-33
136,763.5548441410065,7,-33
136,766.542937040329,20,-33
137,769.5291230678558,4,-32
137,770.521800994873,7,-33
137,772.3149769306183,20,-32
138,773.3255980014801,4,-33
138,775.5069351196289,7,-35
138,777.2976899147034,20,-35
139,779.4788010120392,4,-35
139,780.4522659778595,7,-35
139,781.4483089447021,20,-42
140,790.4669561386108,4,-35
140,793.4669699668884,7,-35
140,795.2789180278778,20,-36
141,798.2868869304657,4,-35
141,801.2789509296417,7,-35
141,802.2509241104126,20,-35
142,804.4631450176239,4,-35
142,805.4549729824066,7,-36
142,806.4390959739685,20,-36
143,809.4388630390167,4,-36
143,811.2323989868164,7,-35
143,812.2269790172577,20,-36
144,814.4389691352844,4,-35
144,815.4348049163818,7,-35
144,817.2198960781097,20,-36
145,818.1948199272156,4,-35
145,820.3786020278931,7,-35
145,821.3525359630585,20,-35
146,825.5552740097046,4,-36
146,828.5509519577026,7,-35
146,830.3308210372925,20,-36
147,833.3629400730133,4,-36
147,835.5508100986481,7,-35
147,837.3505160808563,20,-35
148,838.3710010051727,4,-35
148,840.5548539161682,7,-33
148,841.5448551177979,20,-33
149,843.3509471416473,4,-33
149,844.3308730125427,7,-1
149,848.5348069667816,20,-1
150,850.3350830078125,4,-33
150,853.322958946228,7,-34
150,854.3021171092987,20,-34
151,856.5002219676971,4,-34
151,857.4960930347443,7,-34
151,859.2843060493469,20,-23
152,860.2782940864563,4,-37
152,863.2755579948425,7,-38
152,866.2749271392822,20,-38
153,867.2629699707031,4,-37
153,869.4469859600067,7,-37
153,870.4309000968933,20,-37
154,872.238832950592,4,-38
154,873.2349410057068,7,-34
154,878.2287130355835,20,-34
155,879.210972070694,4,-33
155,880.594624042511,7,-34
155,882.3509759902954,20,-34
156,883.3723919391632,4,-34
156,885.5709919929504,7,-34
156,886.5592370033264,20,-34
157,889.1950259208679,4,-34
157,891.3749480247498,7,-34
157,892.3661711215973,20,-34
158,894.559149980545,4,-23
158,898.3399159908295,7,-38
158,899.3389971256256,20,-39
